name,st_stusps,lon,lat,population,pop,death_cause,deaths_dod,confirmed,confirmed_per_100k,deaths_covid,deaths_per_100k,crude_rate,rin_flag
Johnson,TN,-81.85176016337641,36.454939752849796,88912,17788,Suicide,26,2063,11597.7063188667,36,202.383629413087,29.242396976785997,0
Lawrence,TN,-87.3955764570366,35.2173580068219,215049,44142,Suicide,44,5279,11959.131892528701,72,163.10996330025802,20.460453199038398,0
McNairy,TN,-88.5636057253314,35.1755090054213,130104,25694,Suicide,32,2505,9749.35782672998,44,171.246205339768,24.5957080489455,0
Lewis,TN,-87.4931038261745,35.5272733933881,59785,12268,Suicide,20,1317,10735.2461688947,21,171.177045973264,33.4532073262524,0
Gaines,TX,-102.63517808385599,32.740752293605105,101493,21492,Suicide,0,1376,6402.38228177927,36,167.50418760469,0.0,0
Galveston,TX,-94.96288314302559,29.3930862766452,1638780,342139,Suicide,263,29474,8614.62738828371,275,80.37668900651491,16.048523901927,0
Macon,TN,-86.0072716126042,36.532000134970396,117974,24602,Suicide,32,2971,12076.2539630924,56,227.623770425169,27.1246206791327,0
Lincoln,TN,-86.5889691154566,35.1405280714147,168893,34366,Suicide,47,3891,11322.237094803,51,148.402490833964,27.828269969744202,0
Garza,TX,-101.29845677415399,33.1798664548793,32398,6229,Suicide,0,299,4800.12843152994,18,288.97094236635104,0.0,0
Loudon,TN,-84.3118492960203,35.734792379435,258561,54068,Suicide,40,5158,9539.838721609829,57,105.42280091736299,15.470237197411802,0
Gillespie,TX,-98.94655484362231,30.3180370516026,131454,26988,Suicide,35,2070,7670.07558915073,40,148.214021046391,26.6252833690873,0
McMinn,TN,-84.6174688776608,35.42474810290771,264277,53794,Suicide,57,5284,9822.656801873809,76,141.279696620441,21.5682787378395,0
Glasscock,TX,-101.520773624184,31.8693803185449,6656,1409,Suicide,0,104,7381.121362668559,2,141.94464158978002,0.0,0
Pickett,TN,-85.0748814907908,36.55840267201,25567,5048,Suicide,0,696,13787.6386687797,21,416.006339144216,0.0,0
Marion,TN,-85.6220378147854,35.1293243579398,142340,28907,Suicide,24,2381,8236.75926246238,34,117.61856989656499,16.8610369537727,0
Montgomery,TN,-87.38281328262079,36.49688793081361,985306,208993,Suicide,194,15385,7361.490576239399,158,75.60061820252349,19.689314791547,0
Live Oak,TX,-98.1248286507638,28.351400990977996,60716,12207,Suicide,15,1034,8470.549684607191,17,139.264356516753,24.7051847947823,0
Marshall,TN,-86.76500946466429,35.4688602415007,161350,34375,Suicide,28,3597,10464.0,42,122.181818181818,17.353579175705,0
Monroe,TN,-84.25274182730449,35.442655304009,229571,46545,Suicide,47,4743,10190.138575572,65,139.649801267591,20.472969146799898,0
Jack,TX,-98.1724674909248,33.2334676606729,44152,8935,Suicide,12,557,6233.91158365977,13,145.495243424734,27.1788367457873,0
Maury,TN,-87.0770216818524,35.6169402384261,449756,96387,Suicide,72,11418,11845.9958293131,136,141.097865894778,16.008680262186598,0
Meigs,TN,-84.8133916765327,35.512821888171,59910,12422,Suicide,0,1201,9668.33038158107,17,136.85396876509398,0.0,0
Stonewall,TX,-100.253363953776,33.1791897647965,6989,1350,Suicide,0,146,10814.8148148148,5,370.37037037037004,0.0,0
Moore,TN,-86.35873590025369,35.2846203603054,31759,6488,Suicide,0,838,12916.152897657199,9,138.717632552404,0.0,0
Morgan,TN,-84.6491979761534,36.1350074508886,107927,21403,Suicide,22,1977,9237.0228472644,17,79.428117553614,20.3841485448498,0
Frio,TX,-99.10820434128419,28.867785397427898,95696,20306,Suicide,10,2315,11400.5712597262,28,137.890278735349,10.4497575656245,0
Hall,TX,-100.68110905688101,34.530786015497,15522,2964,Suicide,0,373,12584.3454790823,14,472.334682860999,0.0,0
Obion,TN,-89.14878276255871,36.3582109013748,152810,30069,Suicide,26,4082,13575.4431474276,86,286.00884632013,17.0145932857797,0
Overton,TN,-85.2880842475362,36.3449819253095,110288,22241,Suicide,22,2608,11726.0914527224,46,206.82523267838698,19.9477731031481,0
Polk,TN,-84.5233199703698,35.1198815073474,83930,16832,Suicide,24,1523,9048.24144486692,17,100.998098859316,28.5952579530561,0
Putnam,TN,-85.49515123073691,36.1408159513828,381166,80245,Suicide,81,10233,12752.196398529499,153,190.666085114337,21.2505837351705,0
Andrews,TX,-102.637737443048,32.305030306503504,89192,18705,Suicide,18,1630,8714.247527399091,40,213.846565089548,20.181182168804398,0
Perry,TN,-87.8589481808832,35.6426359636147,39754,8076,Suicide,12,967,11973.7493808816,25,309.55918771669104,30.185641696433102,0
Angelina,TX,-94.6118539779731,31.254774099706502,438693,86715,Suicide,64,6857,7907.51311768437,212,244.47904053508597,14.588789882674199,0
Aransas,TX,-96.99339412894041,28.124867656559896,125407,23510,Suicide,32,950,4040.83368779243,29,123.351765206295,25.516916918513303,0
Rutherford,TN,-86.41673423034821,35.84271816755321,1537816,332285,Suicide,207,34531,10391.9827858615,307,92.3905683374212,13.460648087937699,0
Rhea,TN,-84.9244021870551,35.6087137225018,163344,33167,Suicide,38,3940,11879.277595200001,60,180.902704495432,23.263786854736,0
Archer,TX,-98.68766806491881,33.615263668058894,43824,8553,Suicide,11,742,8675.318601660241,10,116.918040453642,25.1004016064257,0
Trousdale,TN,-86.15676836262371,36.3920565707859,45410,11284,Suicide,13,2310,20471.4640198511,17,150.655795817086,28.628055494384498,0
Sutton,TX,-100.538181593009,30.4983682760373,19279,3776,Suicide,0,430,11387.7118644068,6,158.898305084746,0.0,0
Terrell,TX,-102.076484910884,30.2249999156174,4209,776,Suicide,0,79,10180.412371134,2,257.731958762887,0.0,0
Roane,TN,-84.5232401165518,35.84785753004579,264551,53382,Suicide,72,5388,10093.2898729909,88,164.849574763029,27.2159243397303,0
Armstrong,TX,-101.357383910208,34.9649429171654,9549,1887,Suicide,0,139,7366.1897191309,6,317.96502384737704,0.0,0
Robertson,TN,-86.87058161575041,36.5254669573695,347003,71813,Suicide,68,7990,11126.119226323899,89,123.932992633646,19.5963723656568,0
Runnels,TX,-99.9761927801308,31.8311182943801,51915,10264,Suicide,0,1171,11408.807482463,31,302.026500389712,0.0,0
Atascosa,TX,-98.52715240809091,28.8935091984418,244297,51153,Suicide,39,4209,8228.25640724884,100,195.491955506031,15.9641747544996,0
Austin,TX,-96.2778985749186,29.8870067114746,148210,30032,Suicide,37,1523,5071.25732551945,22,73.2551944592435,24.9645772889819,0
Scott,TN,-84.50348796296821,36.4285003438531,109912,22068,Suicide,35,2312,10476.7083559906,32,145.006344027551,31.843656743576698,0
Hamilton,TX,-98.11069179072871,31.704808098284698,41568,8461,Suicide,0,587,6937.714218177521,23,271.835480439664,0.0,0
Bastrop,TX,-97.31201419675209,30.103603429732598,413066,88723,Suicide,77,4847,5463.07045523709,59,66.4991039527518,18.6410888332615,0
Sequatchie,TN,-85.41057778851709,35.371151625863,74024,15026,Suicide,19,1431,9523.49261280447,20,133.102622121656,25.6673511293634,0
Baylor,TX,-99.21353889558229,33.6165044806337,18070,3509,Suicide,0,283,8064.97577657452,11,313.479623824451,0.0,0
Shelby,TN,-89.89554941816229,35.1839847866103,4684200,937166,Suicide,454,79571,8490.59825047004,1223,130.499826071368,9.69215661158789,0
Hays,TX,-98.0310641894147,30.058145057481,1021350,230191,Suicide,140,16388,7119.305272577991,181,78.6303547923246,13.707348117687399,0
Hansford,TX,-101.354572399245,36.2774294299283,27567,5399,Suicide,0,714,13224.671235413998,18,333.395073161697,0.0,0
Hardin,TX,-94.39021267938809,30.332383183698802,282154,57602,Suicide,53,4216,7319.19030589216,76,131.93986319919398,18.784068274771897,0
Smith,TN,-85.956711826822,36.2505064157048,97329,20157,Suicide,18,2358,11698.169370442,30,148.83167137966998,18.493974046789802,0
Blanco,TX,-98.3998795532035,30.2663553655952,56536,11931,Suicide,18,334,2799.43005615623,12,100.57832537088301,31.8381208433564,0
Stewart,TN,-87.8384469929386,36.5011576827999,66636,13715,Suicide,19,1133,8261.02807145461,21,153.11702515494,28.513116033375397,0
Tipton,TN,-89.7592115793972,35.4968729835996,307743,61599,Suicide,57,6431,10440.1045471517,77,125.002029253722,18.5219485089831,0
Harris,TX,-95.39360995119391,29.857738864822398,22920925,4713325,Suicide,2361,306421,6501.16425241205,4110,87.1995884009696,10.3006314099453,0
Sullivan,TN,-82.3041889760832,36.5129112124825,785331,158348,Suicide,143,13086,8264.07659080001,229,144.618182736757,18.208882624014603,0
Borden,TX,-101.43171744180799,32.7436398776702,3254,654,Suicide,0,18,2752.29357798165,0,0.0,0.0,0
Sumner,TN,-86.4603784110746,36.4693775737449,899452,191283,Suicide,161,18963,9913.583538526691,248,129.65083149051398,17.8997878708369,0
Brown,TX,-98.9997801865119,31.7742485823869,189797,37864,Suicide,41,3703,9779.73800971899,86,227.128671033171,21.602027429306002,0
Unicoi,TN,-82.4323057905845,36.1107411839967,89062,17883,Suicide,12,1707,9545.37829223285,47,262.819437454566,13.473759852686902,0
Harrison,TX,-94.3714679779873,32.5481374098189,334003,66553,Suicide,59,3896,5853.981037669229,77,115.69726383483801,17.6645119954012,0
Union,TN,-83.8375282531577,36.2878723900195,96502,19972,Suicide,27,1475,7385.33947526537,25,125.17524534348101,27.9786947420779,0
Sevier,UT,-111.80446617291,38.747774911313,105879,21620,Suicide,39,0,0.0,0,0.0,36.834499759159,0
Summit,UT,-110.955695507771,40.86822678448421,202084,42145,Suicide,33,4456,10573.0217107605,6,14.2365642424961,16.3298430355694,0
Cochran,TX,-102.82850908812,33.604182910134504,14457,2853,Suicide,0,222,7781.282860147209,12,420.60988433228204,0.0,0
Van Buren,TN,-85.4526316265068,35.6959709912119,28506,5872,Suicide,0,674,11478.2016348774,9,153.26975476839198,0.0,0
Coke,TX,-100.529880301811,31.8886075881291,16432,3387,Suicide,0,431,12725.125479775601,10,295.24653085326196,0.0,0
Warren,TN,-85.7785048046385,35.6786988860685,202449,41277,Suicide,38,5132,12433.074109068,59,142.936744433946,18.770159398169397,0
Washington,UT,-113.50476930763399,37.2803765933054,805157,177556,Suicide,192,77,43.366599833292,1,0.5632025952375589,23.8462809116731,0
Hartley,TX,-102.60292053780199,35.8399928356742,29339,5576,Suicide,0,346,6205.1649928264005,2,35.868005738880896,0.0,0
Throckmorton,TX,-99.21234793885509,33.1774870339885,7762,1501,Suicide,0,68,4530.31312458361,5,333.11125916056,0.0,0
Clay,TX,-98.2085137784062,33.785507504415,51800,10471,Suicide,12,938,8958.07468245631,13,124.152420972209,23.166023166023198,0
Titus,TX,-94.96568536116871,33.2165811711417,163658,32750,Suicide,25,3247,9914.503816793891,64,195.41984732824403,15.2757579831111,0
Concho,TX,-99.8640294882985,31.326574519323,19403,2726,Suicide,0,258,9464.41672780631,5,183.418928833456,0.0,0
Washington,TN,-82.49742849611191,36.2932855994304,636397,129375,Suicide,104,12281,9492.56038647343,211,163.091787439614,16.3420003551242,0
Crosby,TX,-101.29998662831801,33.614664937025296,29546,5737,Suicide,0,430,7495.206553948059,24,418.337109987798,0.0,0
Culberson,TX,-104.51731424619699,31.4470688137161,11135,2171,Suicide,0,321,14785.8129894058,6,276.370336250576,0.0,0
Wayne,TN,-87.788050113708,35.239911297335404,83515,16673,Suicide,16,2714,16277.814430516399,25,149.943021651772,19.1582350475962,0
Dallam,TX,-102.602213363752,36.2778809437391,35720,7287,Suicide,0,519,7122.27254013997,20,274.461369562234,0.0,0
Weakley,TN,-88.7178007031504,36.298260790748294,168592,33328,Suicide,36,3483,10450.672107537199,52,156.02496399423902,21.3533263737307,0
Duval,TX,-98.508871211896,27.6813822274549,56834,11157,Suicide,16,1106,9913.05906605718,33,295.778435063189,28.1521624379773,0
White,TN,-85.455207806426,35.9263587394223,133335,27345,Suicide,30,3186,11651.1245200219,51,186.505759736698,22.4997187535156,0
Eastland,TX,-98.83230263693892,32.3270786129173,91354,18360,Suicide,17,1049,5713.507625272329,28,152.505446623094,18.608927906824,0
Williamson,TN,-86.89864309373002,35.8938374291531,1093991,238412,Suicide,135,22485,9431.15279432243,166,69.62736774994549,12.3401380815747,0
Wilson,TN,-86.2977424907472,36.15485371692429,664135,144657,Suicide,120,14982,10356.9132499637,175,120.975825573598,18.068615567618,0
Haskell,TX,-99.7303038434911,33.1782303606578,28746,5658,Suicide,0,392,6928.243195475429,18,318.13361611877,0.0,0
Bee,TX,-97.74116665682791,28.417371486877197,163637,32565,Suicide,31,3196,9814.21771840933,55,168.892983264241,18.9443707718914,0
Bell,TX,-97.47823821690831,31.037665742915696,1707967,362924,Suicide,292,17902,4932.713185129671,242,66.6806273489766,17.096349051240498,0
Bosque,TX,-97.63433618541781,31.9003849039225,90785,18685,Suicide,20,1026,5491.03559004549,23,123.093390420123,22.030071046979103,0
Zapata,TX,-99.16864636711608,27.000778860727703,71554,14179,Suicide,0,1475,10402.708230481701,22,155.159038013964,0.0,0
Burnet,TX,-98.1824466751031,30.788340885510998,230995,48155,Suicide,36,2283,4740.94071228325,40,83.0651022739072,15.584752916729801,0
Dickens,TX,-100.77891115180401,33.616459369332,11066,2211,Suicide,0,137,6196.29127091814,7,316.598824061511,0.0,0
Edwards,TX,-100.304764822492,29.982717553470202,9565,1932,Suicide,0,224,11594.2028985507,4,207.03933747411998,0.0,0
Caldwell,TX,-97.6199943338311,29.837092249942003,207078,43664,Suicide,30,2847,6520.24551117625,61,139.703187980945,14.4872946425984,0
Dimmit,TX,-99.7566395957066,28.4225768415447,53589,10124,Suicide,0,1123,11092.453575661799,18,177.79533781114202,0.0,0
Camp,TX,-94.9785198813779,32.9732075921142,64058,13094,Suicide,0,1034,7896.74660149687,33,252.02382770734698,0.0,0
Comanche,TX,-98.55822762157258,31.947968786606804,67571,13635,Suicide,0,1140,8360.83608360836,39,286.028602860286,0.0,0
Coleman,TX,-99.4536342472834,31.773207271519798,42015,8175,Suicide,0,629,7694.1896024464795,21,256.880733944954,0.0,0
Zavala,TX,-99.7605487383702,28.8661948240833,60456,11840,Suicide,0,1422,12010.1351351351,28,236.486486486487,0.0,0
Donley,TX,-100.81398233520001,34.9654371058963,17077,3278,Suicide,0,307,9365.46674801708,11,335.570469798658,0.0,0
Hockley,TX,-102.34318909076799,33.6076298479145,116353,23021,Suicide,19,2111,9169.88836279918,94,408.322835671778,16.3296176291114,0
Collin,TX,-96.5723912823285,33.187931804014696,4713702,1034730,Suicide,514,70376,6801.387801648741,549,53.057319300687105,10.9043804635932,0
Coryell,TX,-97.7992200351103,31.390906913355604,375472,75951,Suicide,72,4433,5836.65784518966,51,67.1485563060394,19.1758639792048,0
Cottle,TX,-100.278792126886,34.0776434174878,7019,1398,Suicide,0,179,12804.0057224607,7,500.71530758226,0.0,0
Colorado,TX,-96.5262676957892,29.6208212224823,105057,21493,Suicide,18,1321,6146.18713069371,20,93.0535523193598,17.1335560695622,0
Gonzales,TX,-97.49253831254808,29.456686850745697,103630,20837,Suicide,12,2183,10476.5561261218,32,153.57297115707598,11.5796584000772,0
Crockett,TX,-101.412049278064,30.723089286378798,18260,3464,Suicide,0,500,14434.180138568101,14,404.157043879908,0.0,0
Comal,TX,-98.2782704182066,29.8081863341284,676912,156209,Suicide,112,7876,5041.96301109411,216,138.276283696842,16.5457252936866,0
Cooke,TX,-97.212587288295,33.639260141817395,197725,41257,Suicide,49,3090,7489.638122015659,53,128.463048694767,24.781894044759103,0
Crane,TX,-102.51559294331,31.4286167274153,24362,4797,Suicide,0,494,10298.1029810298,11,229.309985407546,0.0,0
Dawson,TX,-101.94764639417299,32.7425553685393,65435,12728,Suicide,13,1661,13049.9685732244,64,502.828409805154,19.8670436310843,0
Deaf Smith,TX,-102.60498391986201,34.9660318573784,94573,18546,Suicide,16,2476,13350.587727811899,61,328.911894748194,16.9181478857602,0
Delta,TX,-95.6723384304151,33.3862768682068,26317,5331,Suicide,0,242,4539.486025136,6,112.549240292628,0.0,0
Dallas,TX,-96.7778763247411,32.766632475879504,12902927,2635516,Suicide,1386,251916,9558.50770778853,2713,102.939993534473,10.7417487520467,0
Denton,TX,-97.1170078296079,33.2052438399543,4035429,887207,Suicide,439,51827,5841.59051946164,494,55.6803541901721,10.878645120506402,0
DeWitt,TX,-97.35674314972592,29.082065634000898,102759,20160,Suicide,19,1681,8338.29365079365,51,252.97619047619,18.489864634727898,0
Erath,TX,-98.21794279218858,32.2362525677948,207343,42698,Suicide,31,3635,8513.27931050635,47,110.07541336830799,14.951071413069197,0
Ellis,TX,-96.79450537060791,32.3484257381068,844504,184826,Suicide,107,18136,9812.47227121725,228,123.359267635506,12.6701590519405,0
Hunt,TX,-96.08547686903921,33.123583919535,460775,98594,Suicide,83,4790,4858.30780777735,119,120.696999817433,18.0131300526287,0
Hutchinson,TX,-101.35468111185999,35.8400372666918,107591,20938,Suicide,17,1358,6485.815264113101,60,286.56032094755903,15.8005781152699,0
El Paso,TX,-106.234836954693,31.768573169677,4188166,839238,Suicide,421,111682,13307.5480376246,2071,246.77147602944598,10.052132604104001,0
Fannin,TX,-96.10686471580759,33.593831641064604,171208,35514,Suicide,50,2772,7805.372529143441,76,214.000112631638,29.204242792392897,0
Fayette,TX,-96.9197779277212,29.876774341469698,125713,25346,Suicide,12,1543,6087.745600883771,46,181.488203266788,9.545552170419919,0
Lubbock,TX,-101.820524559615,33.610211050029605,1509201,310569,Suicide,237,46443,14954.1647749775,680,218.952954093937,15.703673665734401,0
Foard,TX,-99.77800363862819,33.9745865522789,6100,1155,Suicide,0,96,8311.68831168831,6,519.480519480519,0.0,0
Franklin,TX,-95.21843429680321,33.1755253280049,53391,10725,Suicide,0,595,5547.785547785551,18,167.832167832168,0.0,0
Gregg,TX,-94.8169546231934,32.480468590893196,618131,123945,Suicide,94,9408,7590.46351204163,252,203.315986929687,15.2071324686838,0
Grimes,TX,-95.98550895148969,30.543471600521197,138797,28880,Suicide,24,1920,6648.19944598338,55,190.443213296399,17.2914400167151,0
Guadalupe,TX,-97.94858614839069,29.5830584014118,777117,166847,Suicide,98,10287,6165.52889773265,143,85.70726473955179,12.610713702055198,0
Hale,TX,-101.826884846458,34.0705053596658,171307,33406,Suicide,24,5825,17436.987367538797,143,428.066814344728,14.0099353791731,0
Grayson,TX,-96.67772629687609,33.626776054467605,642367,136212,Suicide,130,9524,6992.04181716736,252,185.005726367721,20.2376523077929,0
Freestone,TX,-96.1490824199783,31.704904453484396,98510,19717,Suicide,22,1011,5127.55490186134,31,157.22472992848802,22.3327580956248,0
Goliad,TX,-97.4264470879336,28.657086222130104,37743,7658,Suicide,10,327,4270.04439801515,9,117.524157743536,26.494979201441303,0
Hood,TX,-97.83230555578649,32.4299505854591,285011,61643,Suicide,58,5539,8985.61069383385,96,155.73544441380199,20.3500917508447,0
Hopkins,TX,-95.5639529576654,33.1495544012759,181850,37084,Suicide,39,2608,7032.682558515799,92,248.085427677705,21.446246906791302,0
Houston,TX,-95.42268102320992,31.3177329582568,114470,22968,Suicide,21,1422,6191.22257053291,32,139.324277255312,18.3454180134533,0
Howard,TX,-101.435585489644,32.306164384930504,183064,36664,Suicide,47,4252,11597.2070696051,84,229.107571459743,25.674081195647396,0
Hardeman,TX,-99.74569205621559,34.2902453719808,19590,3933,Suicide,0,330,8390.5415713196,12,305.11060259344,0.0,0
Hudspeth,TX,-105.38646753853001,31.4562337284613,19846,4886,Suicide,0,514,10519.852640196501,9,184.199754400327,0.0,0
Jasper,TX,-94.0251039089197,30.7439938251133,178139,35529,Suicide,30,2070,5826.22646288947,56,157.617720735174,16.8407816368117,0
Jeff Davis,TX,-104.13996015339899,30.715375524144,11092,2274,Suicide,0,125,5496.92172383465,1,43.9753737906772,0.0,0
Jefferson,TX,-94.16292951920721,29.8840515955834,1272522,251565,Suicide,181,16714,6644.00850674776,294,116.86840379226001,14.223722654696699,0
Hill,TX,-97.13242892414931,31.990679865337896,176986,36649,Suicide,42,2485,6780.5397145897605,59,160.98665720756398,23.730690563095397,0
Jim Hogg,TX,-98.6973319102544,27.043419696005,26051,5200,Suicide,0,535,10288.4615384615,13,250.0,0.0,0
Jackson,TX,-96.577632426498,28.954230655186702,74103,14760,Suicide,14,1423,9640.92140921409,23,155.826558265583,18.8926224309407,0
Lynn,TX,-101.816123333762,33.176835182344,28942,5951,Suicide,0,590,9914.30011762729,18,302.470173080155,0.0,0
Johnson,TX,-97.36634840505091,32.3790118178052,819382,175817,Suicide,115,16019,9111.178099956209,251,142.762076477246,14.0349678172086,0
Jones,TX,-99.8787514254834,32.739893455294,99715,20083,Suicide,30,2669,13289.8471343923,38,189.214758751183,30.0857443714587,0
Karnes,TX,-97.8593806607856,28.905729254640303,75972,15601,Suicide,0,1511,9685.27658483431,26,166.655983590795,0.0,0
Martin,TX,-101.95127226786998,32.305991086674,28203,5771,Suicide,0,563,9755.67492635592,18,311.904349332871,0.0,0
Kendall,TX,-98.71155151872699,29.9446592395052,211471,47431,Suicide,37,2121,4471.758976197,49,103.307963146465,17.496488880272,0
Kaufman,TX,-96.28778549070829,32.5993122459048,595781,136154,Suicide,101,12688,9318.8595267124,176,129.265390660576,16.9525379292055,0
Bennington,VT,-73.0929695560564,43.035427938398506,180178,35470,Suicide,35,972,2740.34395263603,4,11.2771356075557,19.425235045344,0
Kent,TX,-100.77762429739799,33.1813126914558,3807,762,Suicide,0,68,8923.884514435691,1,131.233595800525,0.0,0
Kenedy,TX,-97.7017362320731,26.928544869497,2070,404,Suicide,0,30,7425.74257425743,2,495.049504950495,0.0,0
Lamar,TX,-95.57119721877159,33.6672505305987,248069,49859,Suicide,40,5129,10287.0093664133,120,240.678713973405,16.1245459932519,0
Kinney,TX,-100.417985428352,29.3500845610886,18177,3667,Suicide,0,300,8181.074447777471,3,81.8107444777747,0.0,0
Knox,TX,-99.7414270164481,33.6060925638174,18887,3664,Suicide,0,229,6250.0,12,327.510917030568,0.0,0
Lampasas,TX,-98.24144937834141,31.1962095502777,103760,21428,Suicide,22,1026,4788.12768340489,20,93.3358222885944,21.2027756360833,0
Lavaca,TX,-96.93012561417049,29.384340688534998,99538,20154,Suicide,11,1963,9740.001984717672,64,317.554827825742,11.0510558781571,0
Morgan,UT,-111.57315247377399,41.08931621651371,57028,12124,Suicide,0,0,0.0,0,0.0,0.0,0
Millard,UT,-113.100592496964,39.073270137475205,63814,13188,Suicide,14,0,0.0,0,0.0,21.938759519854603,0
Lee,TX,-96.96569098823049,30.310653679909997,85022,17239,Suicide,17,1252,7262.602239109,36,208.828818376936,19.9948248688575,0
Llano,TX,-98.6841223002024,30.7057383749616,102524,21795,Suicide,16,881,4042.21151640284,35,160.587290662996,15.606101985876501,0
Mason,TX,-99.22614434623958,30.7177124694894,20716,4274,Suicide,0,327,7650.91249415068,4,93.5891436593355,0.0,0
McCulloch,TX,-99.34754649507641,31.198870040778303,40656,7984,Suicide,0,491,6149.7995991984,14,175.350701402806,0.0,0
Calumet,WI,-88.21805754556259,44.081604136343294,249032,50089,Suicide,32,5632,11243.9857054443,41,81.8542993471621,12.849754248450001,0
Loving,TX,-103.58001040386499,31.849274772744497,597,169,Suicide,0,1,591.715976331361,0,0.0,0.0,0
Medina,TX,-99.11016728993759,29.355693043429497,246581,51584,Suicide,33,3561,6903.3033498759305,72,139.57816377171198,13.3830262672306,0
Menard,TX,-99.8205998508206,30.889818054765396,10697,2138,Suicide,0,196,9167.446211412529,5,233.863423760524,0.0,0
Scurry,TX,-100.916429540071,32.7462826821107,86192,16703,Suicide,0,2361,14135.1852960546,51,305.334371071065,0.0,0
Marion,TX,-94.3571713488131,32.797986088025496,50448,9854,Suicide,12,438,4444.89547391922,21,213.11142683174302,23.7868696479543,0
Ochiltree,TX,-100.815668909832,36.278357581924205,51831,9836,Suicide,11,991,10075.2338348922,21,213.501423342822,21.2228203198858,0
Matagorda,TX,-96.0109980277259,28.8211592785181,183868,36643,Suicide,32,2705,7382.03749692984,77,210.135632999481,17.4037896752018,0
Oldham,TX,-102.602766662803,35.4050456225705,10460,2112,Suicide,0,180,8522.72727272727,2,94.6969696969697,0.0,0
Newton,TX,-93.7447954809614,30.786253872756,69825,13595,Suicide,21,507,3729.31224714969,22,161.824200073556,30.0751879699248,0
Nolan,TX,-100.405987516917,32.3035236264435,74714,14714,Suicide,12,1451,9861.35653119478,40,271.849938833764,16.0612468881334,0
Maverick,TX,-100.31448143332199,28.7424691447363,289115,58722,Suicide,17,8838,15050.577296413601,232,395.08191137904,5.88001314355879,0
Montague,TX,-97.7246397242625,33.675683098727795,97227,19818,Suicide,22,1832,9244.12150570189,51,257.341810475325,22.627459450564103,0
Milam,TX,-96.97680589710171,30.7863322713873,123824,24823,Suicide,21,1940,7815.332554485759,27,108.77009225315201,16.9595554981264,0
Nueces,TX,-97.6130423059497,27.72553963711,1800772,362294,Suicide,245,34553,9537.28187604542,642,177.20414911646301,13.605275959421801,0
Mitchell,TX,-100.921138473887,32.3062015331381,43476,8545,Suicide,0,554,6483.323581041539,23,269.163253364541,0.0,0
Mills,TX,-98.5954403731988,31.4951895015711,24519,4873,Suicide,0,392,8044.32587728299,16,328.339831725836,0.0,0
Palo Pinto,TX,-98.31301535224459,32.7531527254048,141489,29189,Suicide,25,2521,8636.81523861729,52,178.149302819555,17.669218101760602,0
Morris,TX,-94.73263731654991,33.1134680758823,62658,12388,Suicide,12,716,5779.78689053923,19,153.374233128834,19.1515847936417,0
Navarro,TX,-96.4724752620504,32.046926333719895,243307,50113,Suicide,57,5209,10394.5084109912,82,163.630195757588,23.4271928057968,0
Potter,TX,-101.893926556339,35.4012909935726,604367,117415,Suicide,131,16367,13939.4455563599,359,305.753097985777,21.675571300219897,0
Parmer,TX,-102.78447356965599,34.530073513084,49139,9605,Suicide,0,1136,11827.173347215,33,343.57105674128104,0.0,0
Orange,TX,-93.89388801370458,30.121304699874898,421276,83396,Suicide,75,6316,7573.504724447221,89,106.71974675044399,17.803055479068398,0
Pecos,TX,-102.723530138908,30.7810102673801,79373,15823,Suicide,11,1359,8588.76319282058,28,176.95759337673002,13.858616910032401,0
Presidio,TX,-104.24051359860701,29.999758510956504,34914,6704,Suicide,0,668,9964.200477326971,22,328.162291169451,0.0,0
Polk,TX,-94.8300405443988,30.7926915832166,240160,51353,Suicide,63,2548,4961.73543902012,76,147.995248573598,26.2325116588941,0
Parker,TX,-97.8050651910729,32.7776537354614,650481,142878,Suicide,124,12600,8818.71246797967,129,90.28681812455379,19.062816592644502,0
Panola,TX,-94.3055882779221,32.1623549886208,117418,23194,Suicide,23,1293,5574.717599379151,51,219.88445287574402,19.5881381048902,0
Randall,TX,-101.89704851794201,34.9658757928391,661703,137713,Suicide,148,15570,11306.1221525927,221,160.478676668143,22.3665299991084,0
Rains,TX,-95.7934011663216,32.8703439285142,57428,12514,Suicide,12,670,5354.00351606201,20,159.821000479463,20.8957303057742,0
Real,TX,-99.8221994484767,29.8317814293238,16974,3452,Suicide,0,277,8024.333719582851,12,347.624565469293,0.0,0
Rockwall,TX,-96.40778286533708,32.897729634327604,470093,104915,Suicide,66,9082,8656.531477863029,91,86.73688223800221,14.039775108329598,0
Shackelford,TX,-99.3540464586059,32.7359485539952,16589,3265,Suicide,0,223,6830.01531393568,1,30.6278713629403,0.0,0
Shelby,TX,-94.1449598715694,31.792418304548303,127427,25274,Suicide,20,1362,5388.9372477645,47,185.961858035926,15.6952608159966,0
Rusk,TX,-94.7618763654375,32.1077233908286,267008,54406,Suicide,45,3243,5960.73962430614,75,137.852442745285,16.853427612655803,0
Sabine,TX,-93.8517182484519,31.3432269905903,52071,10542,Suicide,11,468,4439.38531587934,31,294.061847846708,21.1250024005685,0
San Patricio,TX,-97.51869289159059,28.009146725503697,336035,66730,Suicide,51,3658,5481.79229731755,113,169.339127828563,15.176990492061801,0
San Jacinto,TX,-95.1669330019553,30.579549018578895,139208,28859,Suicide,21,713,2470.63307806923,22,76.2327176963859,15.0853399229929,0
