name,st_name,crude_rate,deaths_per_100k
Mora,New Mexico,,132.71400132713998
Rio Arriba,New Mexico,86.605519455854,136.173274067984
Middlesex,New Jersey,18.916807368383104,229.194896868357
Guadalupe,New Mexico,,186.046511627907
Cibola,New Mexico,17.677734892902397,356.138706654171
Salem,New Jersey,33.9911245397035,219.604071491544
Monmouth,New Jersey,25.482629181442398,199.258235764672
De Baca,New Mexico,,0.0
Passaic,New Jersey,19.4210330574289,315.846528477998
Hardin,Ohio,20.9130776445537,105.212816834051
Somerset,New Jersey,13.8608122435975,224.361118035837
Sussex,New Jersey,22.2818585031916,180.08655543534002
Union,New Jersey,16.7604943305026,297.299677715646
Lea,New Mexico,16.8910214201055,163.21936119319
Warren,New Jersey,27.768396562722803,188.093134600587
Colfax,New Mexico,30.828641430449,301.482287915585
Doña Ana,New Mexico,15.344854684226101,159.490364123834
Lincoln,New Mexico,36.9208048735462,71.53075822603721
Grant,New Mexico,29.074302571303,103.71138602859502
Hutchinson,South Dakota,,315.457413249211
Hidalgo,New Mexico,,214.387803716055
Harding,New Mexico,,0.0
Hyde,South Dakota,,76.8639508070715
McKinley,New Mexico,25.9051278660921,568.890383510586
Otero,New Mexico,19.850237592074603,72.6033486442436
Quay,New Mexico,,96.9344480794862
Sandoval,New Mexico,19.385521421001197,117.207730258675
Santa Fe,New Mexico,27.6767516629563,73.8238071801966
San Miguel,New Mexico,33.7389182010696,25.662646185430997
Socorro,New Mexico,21.145126048445803,276.492156037747
San Juan,New Mexico,23.4591597355513,295.261298181642
Taos,New Mexico,25.503078585915,134.461999205452
Sierra,New Mexico,26.8422747933145,398.480214993976
Allegany,New York,8.913450396648539,164.89119350849398
Lake,South Dakota,,132.843635227006
Albany,New York,13.3495169224568,92.30587942626329
Hettinger,North Dakota,,160.06402561024402
Henry,Ohio,19.614538004983498,199.95556542990397
Bronx,New York,23.7707364860812,378.57661117171205
Broome,New York,27.4999281718294,148.04082146906902
Cattaraugus,New York,18.538210599221898,85.394852661035
Fulton,New York,11.507351712925,114.268587378004
Cayuga,New York,18.7313969003387,101.859590472211
Chemung,New York,20.418865175161397,136.598926380368
Chautauqua,New York,23.101054794161897,66.9802920340733
Madison,New York,14.273439927009498,109.950522264981
Chenango,New York,11.971203064628,108.034825343699
Genesee,New York,21.5717964170273,185.05586592178798
Columbia,New York,19.663105459788998,132.86019407678998
Clinton,New York,15.0382983549088,24.849350810710103
Erie,New York,26.1508430936404,155.980938323853
Jackson,Ohio,30.7348077845121,138.83318421621001
Delaware,New York,18.8857412653447,65.7074883879008
Harrison,Ohio,24.775068457426,139.627659574468
Franklin,New York,11.034917632222,17.992083483267397
Dutchess,New York,23.4402733704945,117.259990891108
Greene,New York,23.523382662426897,141.985250487412
Jefferson,New York,16.3000315596356,34.597665568039
McCook,South Dakota,,393.841747225206
Essex,New York,13.6472193790515,56.9337128914193
Herkimer,New York,11.1632060727841,130.465271775469
Orleans,New York,8.2321664640908,183.386201427439
Kings,New York,12.5921554073208,323.371627753083
Lewis,New York,17.1590569979111,95.07149376330999
McPherson,South Dakota,,168.137873055906
Livingston,New York,13.724866338517598,68.3472676987634
Park,Wyoming,12.289877237781802,68.50722751250261
Huron,Ohio,31.4400929533183,70.3669378368174
Otsego,New York,15.9096332829528,45.38349049468
Montgomery,New York,16.5716826320682,166.595558806201
Monroe,New York,20.3355363497712,114.186338083233
Nassau,New York,14.964752793738699,194.852475157046
Putnam,New York,23.807410157290303,80.34987794955249
New York,New York,15.3444631190171,213.175367438936
Niagara,New York,22.4592713381951,128.535318543012
Oneida,New York,20.8212739855029,167.489537370283
Onondaga,New York,21.8878483815867,121.599555293055
Rockland,New York,11.3410239779898,255.38001589986197
Ontario,New York,17.3086348224225,75.60782313235009
Orange,New York,23.6672916448135,175.092222164493
Niobrara,Wyoming,,84.8896434634974
Paulding,Ohio,,112.46786632390699
Oswego,New York,16.4313187642307,69.15747412998189
Custer,Oklahoma,13.663722134546699,193.083474123367
Queens,New York,10.2826242907912,356.411095996287
Noble,Ohio,19.514098936481602,284.248474764282
Rensselaer,New York,10.1341967835811,73.0874403014227
Stark,North Dakota,9.68172928594019,152.43418336562002
Richmond,New York,23.5344647527263,299.069817260781
Perry,Ohio,20.580595279812698,49.8145790668069
St. Lawrence,New York,11.815711260372801,60.330425097456796
LaMoure,North Dakota,,420.168067226891
Schenectady,New York,17.5301331387832,95.3000341277149
Kidder,North Dakota,,362.90322580645204
Columbus,North Carolina,22.3608039951303,192.76500684586003
Saratoga,New York,9.04893894601825,47.8545916480686
Rolette,North Dakota,19.2423992522953,197.516930022573
Craven,North Carolina,28.438989661363202,98.8848529944487
Schuyler,New York,,56.1576907957545
Schoharie,New York,8.93255917820456,25.807284105938898
Cumberland,North Carolina,21.495960525378297,56.630373551827205
Suffolk,New York,24.387031560191804,184.884068207999
Seneca,New York,13.849456408836,141.110065851364
Steuben,New York,13.1947336519312,139.443693056123
Halifax,North Carolina,18.527381926538897,159.96800639872
Sullivan,New York,32.9258319083175,70.2619577897974
Jackson,North Carolina,25.143865608410398,54.622422504438106
Tompkins,New York,17.2386383008066,27.402622822470196
Haywood,North Carolina,26.3960194802624,121.957090360576
Tioga,New York,21.6131571113404,112.026222434288
Jackson,Oklahoma,22.0224471657897,163.065633917652
Logan,North Dakota,,432.432432432432
Ulster,New York,25.9514896489198,115.445478760848
Washington,New York,6.79130325109388,49.0164041565911
Osage,Oklahoma,19.334148730040603,80.91476268551841
Warren,New York,8.66805974769755,73.50181408732641
Baker,Oregon,16.212912961600303,31.0096750186058
Wayne,New York,14.065037612987302,64.5032140394582
Yates,New York,16.003200640128,88.30730943684021
Wyoming,New York,10.8070933831115,112.89796532778
Sargent,North Dakota,,153.925089789636
Dare,North Carolina,27.3237755881582,16.2122726904267
Westchester,New York,13.322582207927498,192.66030391542802
Clackamas,Oregon,9.83624617370024,33.9561009787487
Alamance,North Carolina,17.443678722325302,100.879599313311
Alexander,North Carolina,19.808977214322397,154.679040989946
Alleghany,North Carolina,20.0891226532252,26.937236239561802
Beaufort,North Carolina,23.213705371651397,146.827254543133
Bertie,North Carolina,12.1940066457336,184.725814113052
Bladen,North Carolina,20.663108676144102,100.849581321435
Brunswick,North Carolina,27.192920409622804,65.1169304019045
Avery,North Carolina,18.1778934093775,91.13174232499858
McHenry,North Dakota,,365.535248041775
Anson,North Carolina,11.825922421948901,167.716599852737
McIntosh,North Dakota,,280.336403684421
McKenzie,North Dakota,17.516202487300802,73.2161874334398
Ashe,North Carolina,14.799905280606199,124.986214755725
Burke,North Carolina,30.434996665577604,116.041332817594
Cabarrus,North Carolina,21.116937270799397,86.39288898744759
Catawba,North Carolina,20.9537803047242,143.527774818083
Oliver,North Dakota,,102.092904543134
Carteret,North Carolina,28.1171645143992,27.3487541922761
Caldwell,North Carolina,26.700634446268,46.241086422156805
Caswell,North Carolina,17.5013344767539,57.511944788533
Camden,North Carolina,,46.01085856262079
Renville,North Dakota,,558.659217877095
Richland,North Dakota,,92.7242381158435
Chatham,North Carolina,8.69614003590664,92.6547603061636
Cherokee,North Carolina,25.2354103277719,59.4156298056759
Cleveland,North Carolina,17.0754487962837,180.709975803241
Chowan,North Carolina,18.1861421596743,143.441153266872
Sheridan,North Dakota,,152.091254752852
Sioux,North Dakota,,260.047281323877
Clay,North Carolina,22.053958685584103,44.5196331582228
Slope,North Dakota,,0.0
Currituck,North Carolina,22.402298939367,46.8249108525736
Champaign,Ohio,30.8553091701979,72.007200720072
Davidson,North Carolina,24.2218723507327,70.40194738946
Davie,North Carolina,19.012400838446897,42.010922839938395
Steele,North Dakota,,105.820105820106
Duplin,North Carolina,6.08303340599179,173.643622001668
Washington,North Carolina,,189.982728842832
Durham,North Carolina,11.7646828143474,52.879112128601996
Granville,North Carolina,16.8989140757815,117.46604238704201
Forsyth,North Carolina,20.4701471647772,72.19555578806941
Barnes,North Dakota,,297.64762361977904
Wyandot,Ohio,13.552828927158101,234.24582031967702
Edgecombe,North Carolina,19.4645016151793,174.85234690705602
Franklin,North Carolina,17.230610178983,57.40116237353811
Gaston,North Carolina,22.313154987912196,139.402927906863
Gates,North Carolina,27.7811539596826,103.78827192527201
Graham,North Carolina,,142.16325079966802
Wilson,North Carolina,14.2191016469642,151.587388907226
Greene,North Carolina,15.177097759480901,166.120841046087
Guilford,North Carolina,17.4217895662242,71.4852170804991
Miner,South Dakota,,315.88447653429597
Bottineau,North Dakota,,318.369945877109
Iredell,North Carolina,17.0217102071206,77.5551961981453
Hyde,North Carolina,,121.531294308284
Platte,Wyoming,,131.061598951507
Harnett,North Carolina,16.7010135523362,81.632052715185
Henderson,North Carolina,17.0035532167392,88.5732049021862
Macon,North Carolina,21.4531307075474,33.4653354899883
Madison,North Carolina,13.0664053385599,124.109400137899
Martin,North Carolina,19.9232521677365,124.777183600713
Mitchell,North Carolina,26.4008976305194,66.8270515904838
Moore,North Carolina,12.939553501923198,108.049167327518
Hertford,North Carolina,10.8159377001988,228.06943447227297
Hoke,North Carolina,9.38353902050866,72.41916211029441
Johnston,North Carolina,12.527194451287999,71.6541112740579
Jones,North Carolina,34.5753335502766,169.869412888842
Rockingham,North Carolina,21.906476868951103,42.8524337984837
Lee,North Carolina,20.610331759856397,90.64568866443291
Orange,North Carolina,10.216320081506598,53.8807618739729
Bowman,North Dakota,,132.275132275132
Lenoir,North Carolina,16.0414567037596,162.64812597186702
Lincoln,North Carolina,15.6783968839186,56.903299230063496
McDowell,North Carolina,25.2553224484371,107.08978057522499
Mecklenburg,North Carolina,14.642893587512699,66.735353346134
Burke,North Dakota,,47.28132387706861
Montgomery,North Carolina,9.48441273245931,228.167666433592
Beckham,Oklahoma,24.6739513570673,128.093691385699
Northampton,North Carolina,14.9362223306481,138.582353846943
Onslow,North Carolina,16.9008998416984,53.0469136800412
Nash,North Carolina,17.861395570373897,146.34456722305902
Blaine,Oklahoma,35.1413924259964,53.0278926715452
New Hanover,North Carolina,29.2958893758636,49.472647170463105
Bryan,Oklahoma,23.637143582515503,91.6762162725284
Pender,North Carolina,22.291950241665003,63.4316523945449
Pamlico,North Carolina,37.553396235272004,47.147571900047105
Van Wert,Ohio,19.029629838459602,159.151193633952
Pasquotank,North Carolina,18.1030061047359,178.28445158698298
Divide,North Dakota,,88.339222614841
Person,North Carolina,15.2631364727909,121.549759432768
Pitt,North Carolina,16.903846413905303,38.7292383618639
Perquimans,North Carolina,,37.1388249275793
Pickaway,Ohio,21.9241008508639,85.5329558478882
Randolph,North Carolina,26.550181239921397,118.32919181161999
Polk,North Carolina,19.564494355643397,77.20517274657401
Robeson,North Carolina,18.1510255329426,135.502392344498
Richmond,North Carolina,19.0439072783156,153.918222579134
Sampson,North Carolina,24.217339615164498,124.348743133274
Crawford,Ohio,28.073180596198203,180.74902395527099
Rowan,North Carolina,29.7308075487664,168.90940825404
Pike,Ohio,39.015393346102,64.8134812040905
Rutherford,North Carolina,24.6403115496953,241.68643422996
Buffalo,South Dakota,,611.620795107034
Stokes,North Carolina,29.9933493008072,118.444429821675
Scotland,North Carolina,17.0230151164374,180.914912557792
Swain,North Carolina,26.5389074350844,77.07939177352671
Stutsman,North Dakota,9.49090771041342,362.248840803709
Towner,North Dakota,,502.51256281407007
Stanly,North Carolina,23.228271751149997,146.482820112728
Surry,North Carolina,26.519630051160803,149.060362481367
Warren,North Carolina,,65.8861689726826
Defiance,Ohio,15.678814263539998,231.04996455483501
Transylvania,North Carolina,14.889017265304402,43.6236731132761
Geauga,Ohio,18.7072443803863,59.797755448536606
Vance,North Carolina,19.800287104163,166.161446053666
Tyrrell,North Carolina,,149.40239043824698
Dunn,North Dakota,,158.227848101266
Eddy,North Dakota,,262.352426759948
Foster,North Dakota,,591.90031152648
Union,North Carolina,12.1565552903038,59.201447517083
Golden Valley,North Dakota,,170.35775127768298
Wake,North Carolina,10.5269432431544,37.1482719757214
Yancey,North Carolina,24.8514560694033,71.9464275831535
Watauga,North Carolina,9.98321341152285,42.72211047225729
Adams,North Dakota,,90.2527075812274
Billings,North Dakota,,0.0
Cass,North Dakota,9.39215571736025,102.79074113773399
Emmons,North Dakota,,339.40141931502603
Cavalier,North Dakota,,106.326422115896
Williams,Ohio,15.1338262636745,182.60111195901
Dickey,North Dakota,,656.8144499178981
Wayne,North Carolina,15.6411753133879,146.18576962747
Grant,North Dakota,,307.82761653474097
Wilkes,North Carolina,38.16871738541371,131.555867391686
Ward,North Dakota,4.891255873103559,274.981150485652
Yadkin,North Carolina,26.0325353564332,92.9195316855603
Benson,North Dakota,,263.466042154567
Burleigh,North Dakota,7.26055128938849,193.462029155251
Wells,North Dakota,,208.659363588941
Grand Forks,North Dakota,10.1780594964122,103.67021353184299
McLean,North Dakota,,328.042328042328
Mercer,North Dakota,,109.930377427629
Nelson,North Dakota,,416.811392844738
Ransom,North Dakota,,287.466462246071
Morton,North Dakota,8.50607202680067,296.518301237087
Mountrail,North Dakota,27.5384554860537,161.213845424372
Portage,Ohio,24.898863773632304,68.32198736966501
Alfalfa,Oklahoma,,87.6885303402315
Nowata,Oklahoma,,119.094878920206
Pembina,North Dakota,,161.740920452875
Pierce,North Dakota,,603.77358490566
Ramsey,North Dakota,,260.439274242556
Traill,North Dakota,,223.992035838726
Walsh,North Dakota,,225.54271215111402
Williams,North Dakota,14.079549454417501,93.11234669717199
Adams,Ohio,44.44125869113321,54.1555346956459
Allen,Ohio,23.8889702312606,126.036873113111
Ashland,Ohio,14.217672567000802,71.04928576770621
Garfield,Oklahoma,11.8682178748192,94.9947589098532
Ashtabula,Ohio,27.475994122172498,75.0712148167954
Athens,Ohio,12.150668286755801,13.776845714635598
Auglaize,Ohio,8.726269999520051,144.559313124233
Grant,Oklahoma,,115.39349180706199
Belmont,Ohio,26.2526909008173,71.6353759364833
Brown,Ohio,54.3647095371233,48.3514459384785
Preble,Ohio,44.1150092835432,90.5043784550658
Edmunds,South Dakota,,208.931835988509
Butler,Ohio,54.2032648873894,61.5972479602437
Carroll,Ohio,18.0984992724403,59.448614104183704
Clark,Ohio,54.6980446188212,198.38458268386
Clermont,Ohio,46.445950001722004,55.225066366965706
Clinton,Ohio,44.34484074003429,109.60731986275299
Darke,Ohio,37.0786647045873,187.81914581417598
Columbiana,Ohio,33.466751551684,121.708233954634
Putnam,Ohio,10.5927839601711,224.44700392782298
Coshocton,Ohio,12.031062014656,62.84153005464479
Fulton,Ohio,15.5516597862354,106.822389972938
Cuyahoga,Ohio,35.7172992543954,93.597782153591
Delaware,Ohio,10.0622129347206,38.723186583611
Fayette,Ohio,50.1487048400465,105.170902716915
Erie,Ohio,38.5723444270943,173.69994344653
Fairfield,Ohio,17.3878711101175,52.0390419739297
Gallia,Ohio,45.1809230196803,90.307043949428
Franklin,Ohio,29.5752036956721,53.768503807842905
Greene,Ohio,31.1684922785497,85.2388760307097
Hancock,Ohio,27.479350853181,121.399258408878
Hamilton,Ohio,44.5750862023457,55.9039870429971
Highland,Ohio,30.679266858489598,44.02122286323301
Hocking,Ohio,23.1717164624513,84.9136711010473
Holmes,Ohio,6.830849939888519,168.334849863512
Latimer,Oklahoma,24.8889569612498,69.49270326615711
Jefferson,Ohio,34.4444411164791,116.34137007271299
Knox,Ohio,16.9825863172608,36.9051057411508
Fall River,South Dakota,,208.550573514077
Lake,Ohio,33.109120691457804,69.95468153239861
Lawrence,Ohio,42.1442188338563,97.5396465028673
Logan,Ohio,25.5798466091267,76.6333858819408
Licking,Ohio,19.271513568422602,81.4194117447501
Lorain,Ohio,34.635411740687104,75.5245567773607
Madison,Ohio,25.9232308531926,67.06758176656011
Richland,Ohio,40.894130373126,110.603034154877
Morrow,Ohio,19.9580311117194,11.322463768115899
Lucas,Ohio,35.1485883448206,150.811956633392
Mahoning,Ohio,36.1179680394959,148.24014028152502
Marion,Ohio,43.19932351697639,173.597775490452
Medina,Ohio,20.6275742198155,94.0215637621978
Muskingum,Ohio,22.066953459633698,48.715420750449496
Meigs,Ohio,32.787168137775105,104.771467237089
Mercer,Ohio,12.7114500831133,218.59516176042
Miami,Ohio,28.8087120597848,68.2325890061409
Monroe,Ohio,18.356396498164397,241.687417606562
Montgomery,Ohio,62.808073412151,78.99384412257591
Faulk,South Dakota,,565.463244889082
Morgan,Ohio,17.630226344982802,213.675213675214
Ottawa,Ohio,23.028717300446402,106.10734114744
Ross,Ohio,46.9431210172911,130.435916834059
Sandusky,Ohio,30.2844721416506,105.95030588878599
Vinton,Ohio,25.980377173946298,106.992739778372
Scioto,Ohio,52.6726799125791,86.3053349974772
Seneca,Ohio,20.932431554557898,119.612889194969
Shelby,Ohio,25.8343892627357,47.3348425601976
Stark,Ohio,23.707220641443502,121.42275084591199
Summit,Ohio,37.9706111901755,144.543661612568
Trumbull,Ohio,47.53614232321011,161.132269894026
Tuscarawas,Ohio,14.915790634180501,203.28959526889702
Union,Ohio,14.0244384830592,50.8578015867634
Warren,Ohio,24.245181380406,62.6593123673285
Wayne,Ohio,20.859371632978498,148.647480770893
Washington,Ohio,24.7110455078614,66.765702458647
Wood,Ohio,15.213753232922599,120.779409403977
Adair,Oklahoma,25.390146809456,81.10300081103
Atoka,Oklahoma,21.700133094149603,58.14798662596311
Beaver,Oklahoma,,75.31538316701192
Caddo,Oklahoma,22.5460657115333,159.933245254155
Carter,Oklahoma,32.998807918063996,51.963168506162795
Canadian,Oklahoma,13.014264511270499,41.8054562863269
Cherokee,Oklahoma,23.863304409362602,63.7112851182769
Comanche,Oklahoma,15.478236784437001,86.1290776735211
Cimarron,Oklahoma,,46.794571829667795
Choctaw,Oklahoma,29.5008984364524,74.97273718647759
Coal,Oklahoma,38.90912949665729,145.586897179254
Cleveland,Oklahoma,15.8921529605275,75.70049363763759
Cotton,Oklahoma,,229.438757500882
Craig,Oklahoma,27.526218723333997,56.569084995050204
Dewey,Oklahoma,,81.7828664894705
Creek,Oklahoma,21.0588975245968,123.03906490310699
Delaware,Oklahoma,19.0623242691981,125.555116370992
Kiowa,Oklahoma,22.1341773832975,149.288011024345
Garvin,Oklahoma,29.5231648832755,93.82555663815809
Ellis,Oklahoma,,25.913449080072603
Harmon,Oklahoma,,37.6931775348662
Grady,Oklahoma,21.1948796094295,98.5062864921016
Clay,South Dakota,,106.60980810234501
Greer,Oklahoma,,227.591036414566
Harper,Oklahoma,,81.3449023861171
Hughes,Oklahoma,14.7614548889939,97.89893817305521
Haskell,Oklahoma,17.2092804956273,63.3562999920805
Johnston,Oklahoma,39.870240490041496,117.275597654488
Jefferson,Oklahoma,,116.62779073642099
Kay,Oklahoma,16.0362061899756,126.326427488631
Kingfisher,Oklahoma,14.059484400362999,114.17697431018101
Lincoln,Oklahoma,25.1641388145403,117.555982452619
Le Flore,Oklahoma,23.6995380598514,76.22409885062079
Logan,Oklahoma,11.2100372949318,47.9056882797692
Love,Oklahoma,26.1002248634757,78.0259436262557
McClain,Oklahoma,19.649514708695897,91.4167119632357
Marshall,South Dakota,,101.317122593718
Lake,Oregon,25.4803037252204,63.5404752827551
McCurtain,Oklahoma,20.677366190073602,173.611111111111
Major,Oklahoma,,52.431511338314294
McIntosh,Oklahoma,27.149321266968304,137.783221065524
Mayes,Oklahoma,24.920474368559198,77.8588807785888
Marshall,Oklahoma,13.4400390982956,70.87590809757249
Murray,Oklahoma,37.429998704346204,113.692887088752
Noble,Oklahoma,,71.8713502829934
Muskogee,Oklahoma,33.1804148994489,102.94571819344999
Sweetwater,Wyoming,20.4187198823882,75.5732942871313
Okmulgee,Oklahoma,21.565003080714696,98.791108800208
Oklahoma,Oklahoma,20.4526250393886,70.3506497089414
Okfuskee,Oklahoma,26.327914170999797,133.411156507963
Ottawa,Oklahoma,17.691957741495198,109.229929000546
Texas,Oklahoma,16.068812325724302,105.089325927038
Pawnee,Oklahoma,25.5524189623284,122.129946262824
Payne,Oklahoma,8.87005371310304,50.1320551697153
Pittsburg,Oklahoma,24.3825348805707,71.01296559307279
Bristol,Rhode Island,21.244259964375,222.776872460241
Pushmataha,Oklahoma,26.9217653498932,72.0980533525595
Pontotoc,Oklahoma,17.277486910994803,94.03406122662209
Stephens,Oklahoma,21.8419100750361,101.986417263519
Pottawatomie,Oklahoma,23.8305701879567,70.25567555653521
Rogers,Oklahoma,12.724572245952801,104.911366119037
Roger Mills,Oklahoma,,167.4574379012
Seminole,Oklahoma,23.8792664289353,107.18113612004299
Washington,Oklahoma,15.395273650989099,145.554757699847
Sequoyah,Oklahoma,30.547528074632897,57.735331617311
Tillman,Oklahoma,,179.310344827586
Columbia,Oregon,14.5667570855462,34.381327119226796
Douglas,Oregon,14.738339210246101,42.3499729681024
Tulsa,Oklahoma,18.993227931834,85.3347085113698
Gilliam,Oregon,,52.301255230125506
Washita,Oklahoma,28.1116030641647,54.965188713814605
Linn,Oregon,13.4929950222228,37.7652236240742
Jackson,Oregon,13.2847279510676,44.3551307118546
Wagoner,Oklahoma,19.552001893457,81.1917971681285
Woodward,Oklahoma,18.1673885813182,59.373608431052396
Woods,Oklahoma,,79.60877971113379
Sherman,Oregon,,0.0
Marion,Oregon,9.93290826037305,73.0266978707255
Benton,Oregon,6.945611381840591,15.0451893007211
Codington,South Dakota,,264.200792602378
Coos,Oregon,15.7413878866872,24.8112022578194
Josephine,Oregon,18.9255431747716,41.1489707042189
Clatsop,Oregon,17.627266270226,12.430389817024698
Deschutes,Oregon,10.4875727782353,21.245169253181697
Hood River,Oregon,,98.36626464801991
Davison,South Dakota,,293.299620733249
Jefferson,Oregon,9.49192323622808,101.386973801606
Klamath,Oregon,15.0375035338133,71.80749728890059
Lincoln,Oregon,15.862546857128502,34.025859653336504
Polk,Oregon,7.1067980198990295,47.6273450659232
Morrow,Oregon,,94.8030681720245
Malheur,Oregon,9.843617726386801,179.909064145759
Multnomah,Oregon,19.3667815043223,58.0669369075665
Day,South Dakota,,479.35103244837796
Tillamook,Oregon,19.1402212609578,7.39754401538689
Umatilla,Oregon,10.6717196825554,94.93264913406028
Deuel,South Dakota,,183.86577798207298
Wasco,Oregon,9.9733787505658,86.20043475001872
Union,Oregon,15.3549684839272,63.350102478107004
Wallowa,Oregon,,41.620421753607104
Beaver,Pennsylvania,39.6856703650843,191.54634018386002
Yamhill,Oregon,8.617784042162029,48.5527544351074
Washington,Oregon,6.983732719131821,30.419287490525104
Adams,Pennsylvania,15.840856110268,135.91045442631201
Wheeler,Oregon,,75.07507507507509
Bradford,Pennsylvania,17.0201066375143,109.411004094624
Allegheny,Pennsylvania,41.2330492925032,120.883684403127
Crawford,Pennsylvania,29.6888699209998,146.521877843292
Armstrong,Pennsylvania,46.0527107889762,163.744496794624
Bedford,Pennsylvania,21.8544985217287,248.49649181423302
Berks,Pennsylvania,20.367185773712897,183.064079550959
Wise,Texas,11.127183709802999,134.316415180613
Blair,Pennsylvania,26.8425307845252,196.99743082517298
Wood,Texas,8.186357889375019,206.416478183535
Cameron,Pennsylvania,,157.409489543512
Centre,Pennsylvania,9.79843745930238,115.774240231548
Bucks,Pennsylvania,31.813966713920102,163.146417941331
Chester,Pennsylvania,21.999911845695895,112.57378726030501
Butler,Pennsylvania,33.5971170677635,168.748968608433
Sanborn,South Dakota,,127.986348122867
Cambria,Pennsylvania,48.540878990706,276.514686002212
Forest,Pennsylvania,,220.781012832896
Carbon,Pennsylvania,36.2415058970554,188.526378112243
Yoakum,Texas,,286.92757947893904
Clarion,Pennsylvania,17.5195420185604,187.314636557573
Clearfield,Pennsylvania,15.677335549727001,118.60450444766899
Young,Texas,23.128772192607602,188.78400888395302
Clinton,Pennsylvania,14.7882978669155,126.83785462828699
Elk,Pennsylvania,23.542952809459,110.33099297893699
Columbia,Pennsylvania,20.506510817184502,175.48180530755502
Cumberland,Pennsylvania,20.4823017591394,168.92291905119
Dauphin,Pennsylvania,27.8638900032824,154.869403052113
Fayette,Pennsylvania,45.592338071715794,167.860513328279
Delaware,Pennsylvania,36.5995993195028,196.913261120041
Lawrence,Pennsylvania,42.7526291723823,190.616521657779
Taylor,Texas,13.3497833960969,217.337757364128
Lebanon,Pennsylvania,14.134132921424301,153.039994922175
Erie,Pennsylvania,26.607757430053102,124.19919326136002
Fulton,Pennsylvania,31.5008080642069,82.58774948382658
Harding,South Dakota,,77.0416024653313
Franklin,Pennsylvania,17.6749626356488,191.57953130745
Turner,South Dakota,,596.374045801527
Greene,Pennsylvania,36.591600075335606,82.79744983854499
Huntingdon,Pennsylvania,19.761891169069603,250.310118731171
Brown,South Dakota,7.186304955983879,198.25433198589002
Grant,South Dakota,,524.673851389677
Hand,South Dakota,,156.690692572861
Indiana,Pennsylvania,37.1669492903436,173.658606211269
McMullen,Texas,,403.768506056528
Jefferson,Pennsylvania,20.4002067220948,165.80310880828998
Hanson,South Dakota,,115.841297422531
Madison,Texas,,147.017642117054
Juniata,Pennsylvania,11.3255780089634,310.947785001817
Lackawanna,Pennsylvania,32.9074591186286,166.925799097647
Lehigh,Pennsylvania,23.454933767341398,182.49855138390203
Lancaster,Pennsylvania,20.445997334227897,164.368801811905
McKean,Pennsylvania,21.037834633057102,140.30769230769198
Terry,Texas,,397.179216989544
Luzerne,Pennsylvania,36.068359928241,188.395706594165
Montour,Pennsylvania,21.7266140158387,263.302249040044
Lycoming,Pennsylvania,14.0793903797785,180.054545935975
Mercer,Pennsylvania,31.534340542532398,196.48340400643397
Potter,Pennsylvania,15.3649773071104,108.919278712332
Mifflin,Pennsylvania,18.5341632040827,325.111621656769
Union,Pennsylvania,6.22850609281364,155.822184627028
Tioga,Pennsylvania,12.5498373348007,216.796826882807
Monroe,Pennsylvania,20.565257627678,142.126375013948
Tom Green,Texas,10.6905229362624,182.88590604026797
Montgomery,Pennsylvania,22.395000638294,163.91568331297398
Venango,Pennsylvania,19.827803155671102,146.048788189784
Northampton,Pennsylvania,25.3972789196632,180.48708583782397
Northumberland,Pennsylvania,24.846438209068697,317.030481159803
Perry,Pennsylvania,25.7187070900809,149.118257261411
Warren,Pennsylvania,9.48667122692617,216.88653007067902
Philadelphia,Pennsylvania,48.0878588079401,179.601329239223
Pike,Pennsylvania,28.282365408161102,77.0485047214607
Schuylkill,Pennsylvania,27.4145695216784,230.618496169328
Sullivan,Pennsylvania,,164.853280580284
Snyder,Pennsylvania,9.87283784851118,163.47963935400801
Susquehanna,Pennsylvania,30.093873469823603,121.503669906765
Westmoreland,Pennsylvania,43.1313106287712,165.950604616236
York,Pennsylvania,25.520802154369804,138.734862757149
Somerset,Pennsylvania,29.3134783373395,232.82094571595798
Washington,Pennsylvania,39.16952899363179,100.065259952143
Newport,Rhode Island,22.245488639083902,15.837820715869501
Wayne,Pennsylvania,28.148090230267,81.77410875956471
Kent,Rhode Island,29.9210376518553,149.733401504638
Providence,Rhode Island,32.8756484114884,247.601071164179
McLennan,Texas,9.09155274066064,142.621666803054
Beaufort,South Carolina,9.62643945352453,73.39086622042241
Berkeley,South Carolina,18.0794487100313,58.357136902333
Washington,Rhode Island,21.6845234232423,106.70743846405
Abbeville,South Carolina,14.5123839009288,114.159905410364
Florence,South Carolina,17.8777908817499,249.47032749307598
Portsmouth,Virginia,26.853466090156303,101.697069853175
Barnwell,South Carolina,16.7248940756709,196.491900699703
San Saba,Texas,,280.75970272502104
Aiken,South Carolina,21.1818769297049,97.7339763097523
Midland,Texas,7.220667263085621,123.846362649294
Bamberg,South Carolina,,312.81103369827997
Allendale,South Carolina,,138.121546961326
Charleston,South Carolina,18.5400566535502,88.4770761729289
Dorchester,South Carolina,16.3249864282355,87.2187655473592
Colleton,South Carolina,20.138211726798698,183.13559996815
Anderson,South Carolina,19.2207559757229,171.30895842178498
Darlington,South Carolina,12.1788930871415,189.13807079167802
Calhoun,South Carolina,,192.400192400192
Greenville,South Carolina,20.926616130091396,126.637404448927
Minnehaha,South Dakota,10.139941871449,158.439218366523
